1999,AZ2514,2017-11-19,2017-11-19,19:25:00,12:49:00,NULL,2017-10-22 00:00,gate
2000,EY2769,2017-10-27,2017-10-27,08:44:00,20:50:00,NULL,2017-10-22 00:00,gate
2001,F92357,2017-11-06,2017-11-06,16:22:00,17:11:00,NULL,2017-10-22 00:00,gate
2002,PD2704,2017-11-24,2017-11-24,11:18:00,10:00:00,NULL,2017-10-22 00:00,gate
2003,AC1455,2017-11-21,2017-11-21,04:33:00,22:37:00,NULL,2017-10-22 00:00,gate
2004,F92050,2017-11-05,2017-11-05,13:32:00,05:23:00,NULL,2017-10-22 00:00,gate
2005,AF3437,2017-11-01,2017-11-01,20:16:00,06:36:00,NULL,2017-10-22 00:00,gate
2006,G4774,2017-11-15,2017-11-15,13:38:00,16:27:00,NULL,2017-10-22 00:00,gate
2007,PD2715,2017-11-29,2017-11-29,04:18:00,04:29:00,NULL,2017-10-22 00:00,gate
2008,CA2446,2017-11-12,2017-11-12,23:05:00,05:44:00,NULL,2017-10-22 00:00,gate
2009,SQ719,2017-11-21,2017-11-21,00:23:00,22:27:00,NULL,2017-10-22 00:00,gate
2010,SY683,2017-11-13,2017-11-13,04:47:00,04:35:00,NULL,2017-10-22 00:00,gate
2011,JL3402,2017-11-21,2017-11-21,04:04:00,19:59:00,NULL,2017-10-22 00:00,gate
2012,SWG1273,2017-11-19,2017-11-19,16:39:00,01:04:00,NULL,2017-10-22 00:00,gate
2013,EK3856,2017-10-26,2017-10-26,00:19:00,07:53:00,NULL,2017-10-22 00:00,gate
2014,QF1891,2017-12-01,2017-12-01,16:53:00,11:30:00,NULL,2017-10-22 00:00,gate
2015,B63910,2017-11-07,2017-11-07,03:11:00,14:58:00,NULL,2017-10-22 00:00,gate
2016,HX2886,2017-10-23,2017-10-23,23:08:00,01:50:00,NULL,2017-10-22 00:00,gate
2017,FX3290,2017-11-17,2017-11-17,01:23:00,11:23:00,NULL,2017-10-22 00:00,gate
2018,GA3413,2017-11-01,2017-11-01,20:11:00,00:28:00,NULL,2017-10-22 00:00,gate
2019,SWG1953,2017-11-26,2017-11-26,18:45:00,12:13:00,NULL,2017-10-22 00:00,gate
2020,ROU776,2017-10-25,2017-10-25,20:53:00,08:36:00,NULL,2017-10-22 00:00,gate
2021,FI2944,2017-11-02,2017-11-02,12:27:00,05:16:00,NULL,2017-10-22 00:00,gate
2022,HA3693,2017-11-06,2017-11-06,13:25:00,11:55:00,NULL,2017-10-22 00:00,gate
2023,PD627,2017-11-29,2017-11-29,00:29:00,21:30:00,NULL,2017-10-22 00:00,gate
2024,VX3076,2017-11-11,2017-11-11,15:23:00,03:28:00,NULL,2017-10-22 00:00,gate
2025,SWG1704,2017-10-29,2017-10-29,01:57:00,20:31:00,NULL,2017-10-22 00:00,gate
2026,NK1820,2017-11-18,2017-11-18,21:45:00,17:44:00,NULL,2017-10-22 00:00,gate
2027,FI1036,2017-10-22,2017-10-22,18:47:00,17:51:00,NULL,2017-10-22 00:00,gate
2028,LX3684,2017-10-22,2017-10-22,17:45:00,01:28:00,NULL,2017-10-22 00:00,gate
2029,ROU3477,2017-11-01,2017-11-01,19:54:00,22:23:00,NULL,2017-10-22 00:00,gate
2030,PO1945,2017-11-14,2017-11-14,18:24:00,04:34:00,NULL,2017-10-22 00:00,gate
2031,FI3038,2017-10-25,2017-10-25,18:04:00,14:28:00,NULL,2017-10-22 00:00,gate
2032,JL1462,2017-11-18,2017-11-18,13:13:00,10:44:00,NULL,2017-10-22 00:00,gate
2033,SY2849,2017-12-03,2017-12-03,04:52:00,23:56:00,NULL,2017-10-22 00:00,gate
2034,EK3389,2017-11-12,2017-11-12,16:45:00,14:07:00,NULL,2017-10-22 00:00,gate
2035,DL984,2017-10-27,2017-10-27,06:06:00,06:12:00,NULL,2017-10-22 00:00,gate
2036,CX1332,2017-11-30,2017-11-30,19:25:00,09:53:00,NULL,2017-10-22 00:00,gate
2037,TSC3948,2017-11-17,2017-11-17,11:38:00,03:23:00,NULL,2017-10-22 00:00,gate
2038,VS2837,2017-11-15,2017-11-15,18:59:00,14:29:00,NULL,2017-10-22 00:00,gate
2039,GA923,2017-10-28,2017-10-28,11:09:00,23:37:00,NULL,2017-10-22 00:00,gate
2040,BA1647,2017-10-29,2017-10-29,04:49:00,23:08:00,NULL,2017-10-22 00:00,gate
2041,SWG74,2017-11-23,2017-11-23,23:14:00,22:18:00,NULL,2017-10-22 00:00,gate
2042,CX1226,2017-11-19,2017-11-19,07:01:00,16:11:00,NULL,2017-10-22 00:00,gate
2043,GA255,2017-11-27,2017-11-27,05:49:00,23:29:00,NULL,2017-10-22 00:00,gate
2044,BA3195,2017-11-22,2017-11-22,22:05:00,09:25:00,NULL,2017-10-22 00:00,gate
2045,AF3939,2017-11-14,2017-11-14,11:51:00,00:04:00,NULL,2017-10-22 00:00,gate
2046,EY3370,2017-11-27,2017-11-27,04:21:00,03:35:00,NULL,2017-10-22 00:00,gate
2047,LH2580,2017-10-23,2017-10-23,10:03:00,19:54:00,NULL,2017-10-22 00:00,gate
2048,LH1340,2017-11-18,2017-11-18,16:17:00,15:27:00,NULL,2017-10-22 00:00,gate
2049,SWG870,2017-10-28,2017-10-28,12:07:00,08:13:00,NULL,2017-10-22 00:00,gate
2050,SY210,2017-11-26,2017-11-26,22:12:00,17:02:00,NULL,2017-10-22 00:00,gate
2051,TK3895,2017-11-06,2017-11-06,02:23:00,16:18:00,NULL,2017-10-22 00:00,gate
2052,WN1992,2017-11-14,2017-11-14,10:40:00,15:15:00,NULL,2017-10-22 00:00,gate
2053,VX3473,2017-10-29,2017-10-29,00:15:00,06:45:00,NULL,2017-10-22 00:00,gate
2054,CX2605,2017-11-13,2017-11-13,23:29:00,20:25:00,NULL,2017-10-22 00:00,gate
2055,JZA2531,2017-11-12,2017-11-12,19:15:00,10:17:00,NULL,2017-10-22 00:00,gate
2056,VX41,2017-11-13,2017-11-13,03:50:00,06:39:00,NULL,2017-10-22 00:00,gate
2057,PD1912,2017-11-25,2017-11-25,04:13:00,23:08:00,NULL,2017-10-22 00:00,gate
2058,G43412,2017-11-18,2017-11-18,06:56:00,17:35:00,NULL,2017-10-22 00:00,gate
2059,AS1643,2017-10-26,2017-10-26,23:52:00,01:28:00,NULL,2017-10-22 00:00,gate
2060,EY2278,2017-11-16,2017-11-16,13:19:00,21:03:00,NULL,2017-10-22 00:00,gate
2061,LX2020,2017-10-22,2017-10-22,14:20:00,06:28:00,NULL,2017-10-22 00:00,gate
2062,NK2054,2017-10-23,2017-10-23,01:07:00,23:43:00,NULL,2017-10-22 00:00,gate
2063,BR1177,2017-11-07,2017-11-07,07:59:00,12:41:00,NULL,2017-10-22 00:00,gate
2064,CU2441,2017-11-20,2017-11-20,04:15:00,00:22:00,NULL,2017-10-22 00:00,gate
2065,JZA2867,2017-10-27,2017-10-27,17:22:00,08:41:00,NULL,2017-10-22 00:00,gate
2066,PO822,2017-11-03,2017-11-03,01:56:00,15:32:00,NULL,2017-10-22 00:00,gate
2067,SY1724,2017-11-20,2017-11-20,10:00:00,18:13:00,NULL,2017-10-22 00:00,gate
2068,EY2479,2017-11-24,2017-11-24,20:10:00,04:25:00,NULL,2017-10-22 00:00,gate
2069,BR249,2017-11-26,2017-11-26,01:56:00,14:48:00,NULL,2017-10-22 00:00,gate
2070,5Y3746,2017-11-21,2017-11-21,16:19:00,05:50:00,NULL,2017-10-22 00:00,gate
2071,EK3944,2017-11-10,2017-11-10,00:32:00,15:22:00,NULL,2017-10-22 00:00,gate
2072,AC803,2017-11-28,2017-11-28,06:58:00,11:18:00,NULL,2017-10-22 00:00,gate
2073,VX3742,2017-11-30,2017-11-30,21:05:00,23:12:00,NULL,2017-10-22 00:00,gate
2074,CX650,2017-11-25,2017-11-25,20:32:00,09:29:00,NULL,2017-10-22 00:00,gate
2075,BA1507,2017-11-15,2017-11-15,09:50:00,06:31:00,NULL,2017-10-22 00:00,gate
2076,CU3347,2017-11-13,2017-11-13,06:24:00,05:39:00,NULL,2017-10-22 00:00,gate
2077,CU2247,2017-11-29,2017-11-29,01:38:00,17:23:00,NULL,2017-10-22 00:00,gate
2078,VS2720,2017-10-25,2017-10-25,06:04:00,05:46:00,NULL,2017-10-22 00:00,gate
2079,HX2996,2017-11-29,2017-11-29,02:35:00,07:18:00,NULL,2017-10-22 00:00,gate
2080,NZ3003,2017-11-12,2017-11-12,20:46:00,06:09:00,NULL,2017-10-22 00:00,gate
2081,5X1222,2017-11-26,2017-11-26,16:27:00,08:12:00,NULL,2017-10-22 00:00,gate
2082,ROU2159,2017-10-30,2017-10-30,15:33:00,21:36:00,NULL,2017-10-22 00:00,gate
2083,B63223,2017-11-26,2017-11-26,14:50:00,12:10:00,NULL,2017-10-22 00:00,gate
2084,BA1105,2017-11-24,2017-11-24,08:51:00,20:02:00,NULL,2017-10-22 00:00,gate
2085,VS3517,2017-11-17,2017-11-17,02:29:00,19:16:00,NULL,2017-10-22 00:00,gate
2086,G42980,2017-10-26,2017-10-26,02:10:00,23:48:00,NULL,2017-10-22 00:00,gate
2087,SQ1432,2017-11-16,2017-11-16,03:09:00,02:07:00,NULL,2017-10-22 00:00,gate
2088,PO2063,2017-11-08,2017-11-08,07:53:00,17:26:00,NULL,2017-10-22 00:00,gate
2089,AA3750,2017-10-26,2017-10-26,00:46:00,08:39:00,NULL,2017-10-22 00:00,gate
2090,WN652,2017-11-11,2017-11-11,00:20:00,08:52:00,NULL,2017-10-22 00:00,gate
2091,G42177,2017-11-30,2017-11-30,16:22:00,21:55:00,NULL,2017-10-22 00:00,gate
2092,GA2814,2017-11-09,2017-11-09,16:05:00,04:19:00,NULL,2017-10-22 00:00,gate
2093,SQ2130,2017-11-01,2017-11-01,20:26:00,01:03:00,NULL,2017-10-22 00:00,gate
2094,TSC3757,2017-12-03,2017-12-03,01:39:00,16:32:00,NULL,2017-10-22 00:00,gate
2095,BA3519,2017-11-25,2017-11-25,21:30:00,13:56:00,NULL,2017-10-22 00:00,gate
2096,VS66,2017-11-27,2017-11-27,07:10:00,08:46:00,NULL,2017-10-22 00:00,gate
2097,JL3343,2017-11-08,2017-11-08,18:19:00,00:26:00,NULL,2017-10-22 00:00,gate
2098,EK2856,2017-10-29,2017-10-29,12:48:00,20:42:00,NULL,2017-10-22 00:00,gate
2099,PD3635,2017-11-14,2017-11-14,19:55:00,16:28:00,NULL,2017-10-22 00:00,gate
2100,AC1178,2017-11-20,2017-11-20,07:52:00,15:14:00,NULL,2017-10-22 00:00,gate
2101,ROU69,2017-11-29,2017-11-29,14:11:00,14:56:00,NULL,2017-10-22 00:00,gate
2102,CU786,2017-10-30,2017-10-30,01:22:00,09:53:00,NULL,2017-10-22 00:00,gate
2103,PO3174,2017-11-29,2017-11-29,08:54:00,23:50:00,NULL,2017-10-22 00:00,gate
2104,CX639,2017-11-10,2017-11-10,07:23:00,01:50:00,NULL,2017-10-22 00:00,gate
2105,HX1237,2017-11-16,2017-11-16,02:28:00,15:42:00,NULL,2017-10-22 00:00,gate
2106,FI1137,2017-11-28,2017-11-28,11:43:00,04:32:00,NULL,2017-10-22 00:00,gate
2107,QR2804,2017-11-13,2017-11-13,08:15:00,04:44:00,NULL,2017-10-22 00:00,gate
2108,BA926,2017-11-04,2017-11-04,16:25:00,21:45:00,NULL,2017-10-22 00:00,gate
2109,NZ3546,2017-10-27,2017-10-27,01:50:00,06:22:00,NULL,2017-10-22 00:00,gate
2110,QF2936,2017-12-02,2017-12-02,01:24:00,23:21:00,NULL,2017-10-22 00:00,gate
2111,TK2051,2017-12-01,2017-12-01,13:24:00,21:32:00,NULL,2017-10-22 00:00,gate
2112,ROU891,2017-11-29,2017-11-29,02:10:00,19:24:00,NULL,2017-10-22 00:00,gate
2113,KL1666,2017-11-18,2017-11-18,23:49:00,23:35:00,NULL,2017-10-22 00:00,gate
2114,QF3255,2017-11-18,2017-11-18,04:53:00,12:53:00,NULL,2017-10-22 00:00,gate
2115,TK957,2017-11-16,2017-11-16,14:48:00,05:46:00,NULL,2017-10-22 00:00,gate
2116,JZA2200,2017-11-01,2017-11-01,10:00:00,10:02:00,NULL,2017-10-22 00:00,gate
2117,KL432,2017-11-11,2017-11-11,10:01:00,11:08:00,NULL,2017-10-22 00:00,gate
2118,AC2533,2017-11-22,2017-11-22,09:23:00,19:28:00,NULL,2017-10-22 00:00,gate
2119,SQ1248,2017-11-19,2017-11-19,05:45:00,16:32:00,NULL,2017-10-22 00:00,gate
2120,AY3312,2017-10-26,2017-10-26,22:26:00,21:02:00,NULL,2017-10-22 00:00,gate
2121,EY1048,2017-11-06,2017-11-06,01:54:00,09:54:00,NULL,2017-10-22 00:00,gate
2122,TSC2067,2017-11-21,2017-11-21,01:28:00,11:43:00,NULL,2017-10-22 00:00,gate
2123,QR2721,2017-11-24,2017-11-24,19:48:00,21:56:00,NULL,2017-10-22 00:00,gate
2124,FI2650,2017-11-09,2017-11-09,19:07:00,18:46:00,NULL,2017-10-22 00:00,gate
2125,EY3354,2017-12-01,2017-12-01,21:27:00,14:04:00,NULL,2017-10-22 00:00,gate
2126,PO313,2017-11-10,2017-11-10,11:46:00,13:38:00,NULL,2017-10-22 00:00,gate
2127,FI2954,2017-11-05,2017-11-05,11:41:00,08:32:00,NULL,2017-10-22 00:00,gate
2128,PO3739,2017-10-25,2017-10-25,09:59:00,21:36:00,NULL,2017-10-22 00:00,gate
2129,BR640,2017-12-02,2017-12-02,18:45:00,23:12:00,NULL,2017-10-22 00:00,gate
2130,DY2806,2017-10-22,2017-10-22,08:47:00,18:48:00,NULL,2017-10-22 00:00,gate
2131,AC3452,2017-11-10,2017-11-10,07:17:00,03:05:00,NULL,2017-10-22 00:00,gate
2132,QF3658,2017-11-15,2017-11-15,19:19:00,01:15:00,NULL,2017-10-22 00:00,gate
2133,EY806,2017-10-25,2017-10-25,21:18:00,19:34:00,NULL,2017-10-22 00:00,gate
2134,SQ3440,2017-10-31,2017-10-31,15:21:00,20:06:00,NULL,2017-10-22 00:00,gate
2135,NK246,2017-11-26,2017-11-26,04:58:00,01:45:00,NULL,2017-10-22 00:00,gate
2136,F9423,2017-11-11,2017-11-11,02:29:00,08:59:00,NULL,2017-10-22 00:00,gate
2137,TK2872,2017-10-24,2017-10-24,18:11:00,19:48:00,NULL,2017-10-22 00:00,gate
2138,AM1404,2017-11-24,2017-11-24,01:12:00,14:47:00,NULL,2017-10-22 00:00,gate
2139,DY1972,2017-11-09,2017-11-09,00:39:00,15:49:00,NULL,2017-10-22 00:00,gate
2140,F93398,2017-11-05,2017-11-05,10:53:00,17:07:00,NULL,2017-10-22 00:00,gate
2141,TSC1087,2017-10-25,2017-10-25,03:56:00,08:26:00,NULL,2017-10-22 00:00,gate
2142,AS1474,2017-11-29,2017-11-29,10:11:00,09:23:00,NULL,2017-10-22 00:00,gate
2143,FI2663,2017-11-27,2017-11-27,14:32:00,20:08:00,NULL,2017-10-22 00:00,gate
2144,FI1167,2017-11-19,2017-11-19,18:25:00,21:25:00,NULL,2017-10-22 00:00,gate
2145,AM1495,2017-11-07,2017-11-07,18:34:00,23:20:00,NULL,2017-10-22 00:00,gate
2146,AC1122,2017-10-31,2017-10-31,16:48:00,21:40:00,NULL,2017-10-22 00:00,gate
2147,5X1173,2017-12-01,2017-12-01,07:28:00,15:22:00,NULL,2017-10-22 00:00,gate
2148,AZ872,2017-11-26,2017-11-26,21:53:00,00:51:00,NULL,2017-10-22 00:00,gate
2149,BA1064,2017-11-17,2017-11-17,09:48:00,22:41:00,NULL,2017-10-22 00:00,gate
2150,5Y2121,2017-11-02,2017-11-02,10:48:00,01:58:00,NULL,2017-10-22 00:00,gate
2151,CA273,2017-10-27,2017-10-27,17:03:00,23:40:00,NULL,2017-10-22 00:00,gate
2152,NK2491,2017-11-17,2017-11-17,14:41:00,19:54:00,NULL,2017-10-22 00:00,gate
2153,LX3781,2017-11-27,2017-11-27,17:48:00,11:39:00,NULL,2017-10-22 00:00,gate
2154,LX2791,2017-11-20,2017-11-20,19:48:00,11:09:00,NULL,2017-10-22 00:00,gate
2155,DY326,2017-11-09,2017-11-09,23:19:00,21:59:00,NULL,2017-10-22 00:00,gate
2156,SQ3036,2017-11-16,2017-11-16,12:43:00,04:56:00,NULL,2017-10-22 00:00,gate
2157,HX2578,2017-11-21,2017-11-21,21:06:00,07:58:00,NULL,2017-10-22 00:00,gate
2158,G41068,2017-10-28,2017-10-28,12:55:00,17:33:00,NULL,2017-10-22 00:00,gate
2159,SWG2414,2017-10-22,2017-10-22,17:56:00,12:33:00,NULL,2017-10-22 00:00,gate
2160,AM1755,2017-11-30,2017-11-30,01:36:00,00:49:00,NULL,2017-10-22 00:00,gate
2161,PO1199,2017-11-11,2017-11-11,12:51:00,10:17:00,NULL,2017-10-22 00:00,gate
2162,KL3765,2017-11-27,2017-11-27,01:57:00,04:36:00,NULL,2017-10-22 00:00,gate
2163,FI1628,2017-11-12,2017-11-12,21:46:00,05:51:00,NULL,2017-10-22 00:00,gate
2164,CA2710,2017-10-29,2017-10-29,19:41:00,09:35:00,NULL,2017-10-22 00:00,gate
2165,FI3540,2017-11-14,2017-11-14,18:40:00,11:41:00,NULL,2017-10-22 00:00,gate
2166,PD1298,2017-10-23,2017-10-23,15:04:00,13:56:00,NULL,2017-10-22 00:00,gate
2167,SQ2134,2017-11-15,2017-11-15,09:27:00,20:26:00,NULL,2017-10-22 00:00,gate
2168,SWG1613,2017-10-23,2017-10-23,16:48:00,03:08:00,NULL,2017-10-22 00:00,gate
2169,PD3957,2017-10-29,2017-10-29,14:09:00,12:52:00,NULL,2017-10-22 00:00,gate
2170,SY1502,2017-11-28,2017-11-28,03:25:00,23:18:00,NULL,2017-10-22 00:00,gate
2171,NK2126,2017-10-26,2017-10-26,07:58:00,15:03:00,NULL,2017-10-22 00:00,gate
2172,NK2477,2017-11-21,2017-11-21,16:00:00,07:02:00,NULL,2017-10-22 00:00,gate
2173,EY2278,2017-10-25,2017-10-25,13:19:00,21:03:00,NULL,2017-10-22 00:00,gate
2174,B629,2017-11-20,2017-11-20,19:52:00,15:52:00,NULL,2017-10-22 00:00,gate
2175,UA270,2017-11-18,2017-11-18,10:22:00,12:23:00,NULL,2017-10-22 00:00,gate
2176,TK2726,2017-11-10,2017-11-10,01:04:00,04:01:00,NULL,2017-10-22 00:00,gate
2177,AC804,2017-10-30,2017-10-30,02:55:00,01:49:00,NULL,2017-10-22 00:00,gate
2178,DL1265,2017-11-17,2017-11-17,10:33:00,18:18:00,NULL,2017-10-22 00:00,gate
2179,TK2257,2017-12-03,2017-12-03,08:20:00,03:36:00,NULL,2017-10-22 00:00,gate
2180,CX437,2017-11-06,2017-11-06,11:42:00,06:08:00,NULL,2017-10-22 00:00,gate
2181,G43438,2017-11-25,2017-11-25,10:53:00,01:24:00,NULL,2017-10-22 00:00,gate
2182,PO2795,2017-11-12,2017-11-12,23:01:00,13:35:00,NULL,2017-10-22 00:00,gate
2183,FX693,2017-11-05,2017-11-05,22:41:00,07:05:00,NULL,2017-10-22 00:00,gate
2184,EK75,2017-11-09,2017-11-09,07:11:00,01:25:00,NULL,2017-10-22 00:00,gate
2185,VX794,2017-11-12,2017-11-12,13:34:00,10:35:00,NULL,2017-10-22 00:00,gate
2186,VS1944,2017-10-24,2017-10-24,14:58:00,10:05:00,NULL,2017-10-22 00:00,gate
2187,5Y2596,2017-11-10,2017-11-10,21:31:00,10:41:00,NULL,2017-10-22 00:00,gate
2188,B61653,2017-11-25,2017-11-25,08:36:00,13:47:00,NULL,2017-10-22 00:00,gate
2189,AA3543,2017-11-21,2017-11-21,15:38:00,01:08:00,NULL,2017-10-22 00:00,gate
2190,TSC2086,2017-11-18,2017-11-18,06:51:00,18:23:00,NULL,2017-10-22 00:00,gate
2191,QR2564,2017-11-06,2017-11-06,16:33:00,23:01:00,NULL,2017-10-22 00:00,gate
2192,AA2820,2017-11-02,2017-11-02,02:39:00,12:08:00,NULL,2017-10-22 00:00,gate
2193,BR2428,2017-12-01,2017-12-01,11:25:00,11:56:00,NULL,2017-10-22 00:00,gate
2194,5X3186,2017-10-28,2017-10-28,02:15:00,10:27:00,NULL,2017-10-22 00:00,gate
2195,5Y2950,2017-11-17,2017-11-17,22:08:00,18:10:00,NULL,2017-10-22 00:00,gate
2196,HX182,2017-10-25,2017-10-25,14:17:00,19:28:00,NULL,2017-10-22 00:00,gate
2197,SWG2173,2017-10-25,2017-10-25,23:10:00,14:19:00,NULL,2017-10-22 00:00,gate
2198,VX2408,2017-11-26,2017-11-26,12:03:00,22:38:00,NULL,2017-10-22 00:00,gate
2199,TSC2382,2017-11-17,2017-11-17,12:49:00,09:01:00,NULL,2017-10-22 00:00,gate
2200,EY1104,2017-11-11,2017-11-11,04:52:00,07:41:00,NULL,2017-10-22 00:00,gate
2201,ROU604,2017-11-15,2017-11-15,07:32:00,16:38:00,NULL,2017-10-22 00:00,gate
2202,5Y878,2017-11-07,2017-11-07,05:31:00,07:07:00,NULL,2017-10-22 00:00,gate
2203,SY695,2017-10-23,2017-10-23,06:26:00,21:18:00,NULL,2017-10-22 00:00,gate
2204,PO309,2017-11-30,2017-11-30,10:15:00,07:29:00,NULL,2017-10-22 00:00,gate
2205,PO921,2017-11-21,2017-11-21,12:53:00,15:34:00,NULL,2017-10-22 00:00,gate
2206,QF3782,2017-12-02,2017-12-02,20:54:00,22:13:00,NULL,2017-10-22 00:00,gate
2207,CA13,2017-10-25,2017-10-25,21:48:00,11:12:00,NULL,2017-10-22 00:00,gate
2208,HX3435,2017-11-13,2017-11-13,03:25:00,11:44:00,NULL,2017-10-22 00:00,gate
2209,JL1454,2017-12-01,2017-12-01,09:17:00,01:21:00,NULL,2017-10-22 00:00,gate
2210,NK749,2017-11-11,2017-11-11,08:40:00,13:56:00,NULL,2017-10-22 00:00,gate
2211,B6324,2017-10-29,2017-10-29,07:54:00,23:29:00,NULL,2017-10-22 00:00,gate
2212,VS3187,2017-10-27,2017-10-27,18:23:00,04:06:00,NULL,2017-10-22 00:00,gate
2213,VX1911,2017-10-30,2017-10-30,07:05:00,20:47:00,NULL,2017-10-22 00:00,gate
2214,5Y579,2017-10-29,2017-10-29,19:26:00,15:16:00,NULL,2017-10-22 00:00,gate
2215,JZA3704,2017-12-02,2017-12-02,21:58:00,16:15:00,NULL,2017-10-22 00:00,gate
2216,BA2098,2017-10-30,2017-10-30,21:56:00,22:29:00,NULL,2017-10-22 00:00,gate
2217,WN2712,2017-11-18,2017-11-18,22:34:00,06:58:00,NULL,2017-10-22 00:00,gate
2218,AY1081,2017-10-28,2017-10-28,16:51:00,18:13:00,NULL,2017-10-22 00:00,gate
2219,EY2661,2017-10-31,2017-10-31,00:30:00,12:16:00,NULL,2017-10-22 00:00,gate
2220,5X1033,2017-11-11,2017-11-11,15:12:00,03:55:00,NULL,2017-10-22 00:00,gate
2221,HX1338,2017-11-13,2017-11-13,00:30:00,01:32:00,NULL,2017-10-22 00:00,gate
2222,SY695,2017-11-24,2017-11-24,06:26:00,21:18:00,NULL,2017-10-22 00:00,gate
2223,WN460,2017-11-09,2017-11-09,05:56:00,21:58:00,NULL,2017-10-22 00:00,gate
2224,BR434,2017-11-25,2017-11-25,13:05:00,07:40:00,NULL,2017-10-22 00:00,gate
2225,5X1856,2017-11-08,2017-11-08,16:18:00,15:26:00,NULL,2017-10-22 00:00,gate
2226,DY3609,2017-11-14,2017-11-14,02:59:00,08:59:00,NULL,2017-10-22 00:00,gate
2227,HX1904,2017-11-17,2017-11-17,04:31:00,11:19:00,NULL,2017-10-22 00:00,gate
2228,AS1225,2017-11-30,2017-11-30,09:25:00,19:28:00,NULL,2017-10-22 00:00,gate
2229,QF1245,2017-12-01,2017-12-01,20:35:00,15:53:00,NULL,2017-10-22 00:00,gate
2230,LX2601,2017-10-27,2017-10-27,17:15:00,21:17:00,NULL,2017-10-22 00:00,gate
2231,EK3889,2017-11-22,2017-11-22,11:16:00,00:19:00,NULL,2017-10-22 00:00,gate
2232,AS2730,2017-11-16,2017-11-16,09:53:00,22:51:00,NULL,2017-10-22 00:00,gate
2233,ROU718,2017-11-25,2017-11-25,17:21:00,10:51:00,NULL,2017-10-22 00:00,gate
2234,WN2266,2017-11-26,2017-11-26,01:09:00,16:14:00,NULL,2017-10-22 00:00,gate
2235,B63910,2017-10-29,2017-10-29,03:11:00,14:58:00,NULL,2017-10-22 00:00,gate
2236,TSC2409,2017-10-29,2017-10-29,09:41:00,01:44:00,NULL,2017-10-22 00:00,gate
2237,AC3144,2017-10-30,2017-10-30,21:52:00,01:47:00,NULL,2017-10-22 00:00,gate
2238,LH3429,2017-11-24,2017-11-24,06:08:00,14:32:00,NULL,2017-10-22 00:00,gate
2239,VX519,2017-11-27,2017-11-27,08:43:00,11:55:00,NULL,2017-10-22 00:00,gate
2240,NZ3581,2017-11-13,2017-11-13,09:29:00,00:21:00,NULL,2017-10-22 00:00,gate
2241,HA2185,2017-11-18,2017-11-18,05:41:00,04:35:00,NULL,2017-10-22 00:00,gate
2242,G43645,2017-11-29,2017-11-29,23:05:00,23:10:00,NULL,2017-10-22 00:00,gate
2243,VS637,2017-11-11,2017-11-11,11:14:00,03:27:00,NULL,2017-10-22 00:00,gate
2244,QF3963,2017-11-13,2017-11-13,05:55:00,03:10:00,NULL,2017-10-22 00:00,gate
2245,LH960,2017-11-21,2017-11-21,10:30:00,18:10:00,NULL,2017-10-22 00:00,gate
2246,AY849,2017-12-03,2017-12-03,13:57:00,08:57:00,NULL,2017-10-22 00:00,gate
2247,ROU1701,2017-12-01,2017-12-01,09:25:00,10:25:00,NULL,2017-10-22 00:00,gate
2248,FI1487,2017-11-27,2017-11-27,15:03:00,21:48:00,NULL,2017-10-22 00:00,gate
2249,LH3191,2017-11-01,2017-11-01,14:49:00,03:35:00,NULL,2017-10-22 00:00,gate
2250,AC1906,2017-11-20,2017-11-20,13:04:00,21:55:00,NULL,2017-10-22 00:00,gate
2251,WN2662,2017-11-29,2017-11-29,07:35:00,23:39:00,NULL,2017-10-22 00:00,gate
2252,CU2739,2017-11-22,2017-11-22,18:52:00,00:07:00,NULL,2017-10-22 00:00,gate
2253,SY2624,2017-11-26,2017-11-26,20:07:00,00:03:00,NULL,2017-10-22 00:00,gate
2254,AM1706,2017-11-24,2017-11-24,08:23:00,18:34:00,NULL,2017-10-22 00:00,gate
2255,AC1202,2017-11-08,2017-11-08,14:30:00,16:11:00,NULL,2017-10-22 00:00,gate
2256,AF2372,2017-10-24,2017-10-24,19:34:00,17:43:00,NULL,2017-10-22 00:00,gate
2257,NK2174,2017-10-30,2017-10-30,21:04:00,06:24:00,NULL,2017-10-22 00:00,gate
2258,QR2854,2017-11-23,2017-11-23,09:11:00,09:38:00,NULL,2017-10-22 00:00,gate
2259,LX1337,2017-11-17,2017-11-17,00:48:00,20:31:00,NULL,2017-10-22 00:00,gate
2260,AS3621,2017-11-17,2017-11-17,21:53:00,16:04:00,NULL,2017-10-22 00:00,gate
2261,SQ1559,2017-11-05,2017-11-05,15:08:00,09:38:00,NULL,2017-10-22 00:00,gate
2262,AC1278,2017-11-14,2017-11-14,13:28:00,02:20:00,NULL,2017-10-22 00:00,gate
2263,5Y3426,2017-10-23,2017-10-23,17:07:00,16:02:00,NULL,2017-10-22 00:00,gate
2264,QF3963,2017-11-18,2017-11-18,05:55:00,03:10:00,NULL,2017-10-22 00:00,gate
2265,AY131,2017-12-02,2017-12-02,10:11:00,17:16:00,NULL,2017-10-22 00:00,gate
2266,FI1167,2017-11-16,2017-11-16,18:25:00,21:25:00,NULL,2017-10-22 00:00,gate
2267,AA3415,2017-11-17,2017-11-17,22:05:00,13:43:00,NULL,2017-10-22 00:00,gate
