3359,BA,YLR,YUL,21:35:00,16:24:00,02:37:00,BA3359
3414,BA,PLZ,YUL,21:23:00,01:10:00,02:24:00,BA3414
3518,BA,IDA,YUL,19:39:00,05:01:00,02:21:00,BA3518
3519,BA,JRH,YUL,21:30:00,13:56:00,02:04:00,BA3519
3524,BA,POM,YUL,01:37:00,16:24:00,02:07:00,BA3524
3558,BA,CBB,YUL,20:19:00,01:30:00,01:03:00,BA3558
3560,BA,GRX,YUL,17:51:00,19:17:00,02:13:00,BA3560
3591,BA,TIS,YUL,22:54:00,14:19:00,02:39:00,BA3591
3636,BA,YZP,YUL,11:08:00,14:08:00,01:41:00,BA3636
3637,BA,OZZ,YUL,07:26:00,17:10:00,01:44:00,BA3637
3678,BA,TRF,YUL,02:59:00,12:30:00,01:09:00,BA3678
3770,BA,DRS,YUL,22:08:00,20:36:00,01:25:00,BA3770
3796,BA,LIM,YUL,03:55:00,03:14:00,01:00:00,BA3796
3873,BA,JSM,YUL,00:15:00,02:55:00,01:35:00,BA3873
3955,BA,BJI,YUL,11:31:00,21:01:00,02:18:00,BA3955
3979,BA,VRB,YUL,20:16:00,02:35:00,02:39:00,BA3979
535,BA,YUL,MHE,17:11:00,02:28:00,01:02:00,BA535
696,BA,YUL,CKB,08:39:00,20:28:00,02:57:00,BA696
892,BA,YUL,TPR,23:47:00,10:10:00,02:49:00,BA892
926,BA,YUL,LNK,16:25:00,21:45:00,02:09:00,BA926
1019,BR,YUL,KTR,18:57:00,07:47:00,01:08:00,BR1019
1058,BR,YUL,CMB,07:40:00,20:40:00,02:44:00,BR1058
1080,BR,YUL,HAG,18:34:00,12:05:00,01:45:00,BR1080
1177,BR,YUL,KYS,07:59:00,12:41:00,02:20:00,BR1177
1207,BR,YUL,GPT,14:58:00,13:37:00,01:25:00,BR1207
1228,BR,YUL,KZN,00:55:00,14:10:00,01:06:00,BR1228
127,BR,YUL,LBB,08:21:00,16:27:00,01:38:00,BR127
129,BR,YUL,ICT,22:06:00,19:40:00,02:10:00,BR129
1326,BR,YUL,RDG,08:15:00,06:35:00,02:14:00,BR1326
1327,BR,YUL,SBP,21:41:00,20:54:00,01:39:00,BR1327
1333,BR,YUL,JHM,16:42:00,19:56:00,02:06:00,BR1333
1366,BR,YUL,GCN,14:09:00,15:29:00,01:34:00,BR1366
1378,BR,YUL,LEX,21:11:00,22:11:00,02:43:00,BR1378
1383,BR,YUL,KWL,16:21:00,04:13:00,01:20:00,BR1383
1385,BR,YUL,ISB,00:43:00,16:36:00,02:44:00,BR1385
1414,BR,YUL,DFW,17:59:00,17:49:00,01:35:00,BR1414
1423,BR,YUL,AHN,10:12:00,06:56:00,01:55:00,BR1423
1490,BR,YUL,SVD,13:54:00,14:36:00,02:24:00,BR1490
1557,BR,YUL,JAI,17:48:00,05:50:00,01:25:00,BR1557
1596,BR,YUL,UDE,14:47:00,20:23:00,01:53:00,BR1596
1597,BR,YUL,HUI,15:22:00,13:19:00,02:37:00,BR1597
1627,BR,YUL,NDB,04:15:00,02:22:00,01:55:00,BR1627
1637,BR,YUL,JER,03:05:00,04:13:00,01:05:00,BR1637
1678,BR,YUL,NSO,01:05:00,16:29:00,01:54:00,BR1678
1716,BR,YUL,AKN,19:52:00,04:54:00,01:43:00,BR1716
1768,BR,YUL,TPE,17:17:00,07:38:00,02:21:00,BR1768
1845,BR,YUL,CVT,05:43:00,08:33:00,02:34:00,BR1845
1871,BR,YUL,HTS,12:03:00,08:29:00,01:14:00,BR1871
1926,BR,YUL,VBS,01:46:00,15:32:00,01:50:00,BR1926
1942,BR,YUL,LYO,03:54:00,03:16:00,01:56:00,BR1942
2006,BR,JIU,YUL,04:49:00,07:38:00,02:58:00,BR2006
2025,BR,YMM,YUL,05:59:00,11:14:00,02:49:00,BR2025
2055,BR,MRU,YUL,04:05:00,00:38:00,01:54:00,BR2055
2070,BR,MZT,YUL,01:38:00,19:31:00,01:08:00,BR2070
2071,BR,MAN,YUL,10:27:00,04:55:00,01:58:00,BR2071
2102,BR,RIO,YUL,08:22:00,23:23:00,02:53:00,BR2102
2136,BR,LVO,YUL,04:31:00,06:34:00,02:19:00,BR2136
2169,BR,SDH,YUL,02:17:00,10:54:00,02:44:00,BR2169
2338,BR,PHW,YUL,06:13:00,14:55:00,01:49:00,BR2338
2351,BR,MLB,YUL,23:05:00,06:31:00,02:25:00,BR2351
2428,BR,KCM,YUL,11:25:00,11:56:00,01:44:00,BR2428
249,BR,YUL,FLN,01:56:00,14:48:00,02:06:00,BR249
252,BR,YUL,KEF,00:14:00,08:00:00,01:55:00,BR252
258,BR,YUL,ADB,03:27:00,12:59:00,01:39:00,BR258
2593,BR,PXM,YUL,03:01:00,02:55:00,02:31:00,BR2593
2632,BR,JDH,YUL,15:45:00,08:06:00,01:36:00,BR2632
2642,BR,CMF,YUL,17:03:00,17:58:00,01:19:00,BR2642
2645,BR,FRJ,YUL,07:12:00,07:22:00,01:56:00,BR2645
2656,BR,YGL,YUL,06:07:00,03:43:00,02:22:00,BR2656
2688,BR,MED,YUL,06:12:00,04:43:00,01:44:00,BR2688
2840,BR,TZX,YUL,15:24:00,23:41:00,02:24:00,BR2840
2841,BR,DJO,YUL,06:37:00,06:31:00,02:27:00,BR2841
2850,BR,CFU,YUL,05:28:00,09:57:00,01:50:00,BR2850
2883,BR,GDN,YUL,04:49:00,13:29:00,01:34:00,BR2883
2906,BR,SEN,YUL,04:19:00,13:24:00,01:30:00,BR2906
2915,BR,SZG,YUL,03:36:00,16:25:00,02:42:00,BR2915
2925,BR,MOV,YUL,00:40:00,10:15:00,02:50:00,BR2925
2952,BR,GWT,YUL,07:49:00,23:03:00,02:45:00,BR2952
3043,BR,CLT,YUL,17:59:00,15:36:00,02:52:00,BR3043
3066,BR,PRN,YUL,14:41:00,04:19:00,02:56:00,BR3066
3131,BR,MFQ,YUL,06:47:00,15:43:00,02:27:00,BR3131
3194,BR,EAT,YUL,11:52:00,16:31:00,01:50:00,BR3194
3196,BR,EBJ,YUL,16:52:00,09:45:00,02:51:00,BR3196
331,BR,YUL,LRF,06:37:00,09:35:00,01:00:00,BR331
3447,BR,SKS,YUL,17:52:00,10:53:00,02:41:00,BR3447
3468,BR,LRH,YUL,20:56:00,04:12:00,02:30:00,BR3468
3475,BR,FUK,YUL,22:51:00,23:26:00,02:21:00,BR3475
3533,BR,AEH,YUL,12:25:00,08:45:00,01:43:00,BR3533
3698,BR,UVE,YUL,05:41:00,22:49:00,02:15:00,BR3698
3830,BR,UTN,YUL,15:42:00,14:53:00,02:13:00,BR3830
3881,BR,LIL,YUL,09:45:00,14:15:00,01:34:00,BR3881
3936,BR,NTE,YUL,22:03:00,17:32:00,02:30:00,BR3936
434,BR,YUL,TXL,13:05:00,07:40:00,01:28:00,BR434
453,BR,YUL,TBS,16:09:00,08:39:00,01:29:00,BR453
479,BR,YUL,PLN,19:13:00,16:16:00,01:22:00,BR479
48,BR,YUL,VBS,20:45:00,04:07:00,02:47:00,BR48
599,BR,YUL,HAU,11:43:00,18:13:00,01:38:00,BR599
640,BR,YUL,HOG,18:45:00,23:12:00,02:56:00,BR640
793,BR,YUL,YVR,15:58:00,23:57:00,02:47:00,BR793
885,BR,YUL,KHH,13:44:00,08:42:00,02:25:00,BR885
89,BR,YUL,NLD,12:57:00,20:26:00,02:08:00,BR89
890,BR,YUL,TAY,03:53:00,06:27:00,02:31:00,BR890
1053,CA,YUL,MIR,14:55:00,16:41:00,01:34:00,CA1053
1132,CA,YUL,XSP,05:45:00,19:49:00,02:42:00,CA1132
1134,CA,YUL,IPT,18:20:00,03:30:00,02:02:00,CA1134
1175,CA,YUL,TAM,07:59:00,11:43:00,02:18:00,CA1175
118,CA,YUL,JNI,14:28:00,05:06:00,01:10:00,CA118
1191,CA,YUL,IOM,00:08:00,05:14:00,02:46:00,CA1191
1193,CA,YUL,THE,20:36:00,23:44:00,02:10:00,CA1193
1282,CA,YUL,ELM,08:02:00,19:55:00,02:21:00,CA1282
13,CA,YUL,DRS,21:48:00,11:12:00,02:40:00,CA13
1488,CA,YUL,OUD,01:08:00,03:22:00,01:38:00,CA1488
15,CA,YUL,JKR,16:07:00,22:30:00,01:40:00,CA15
151,CA,YUL,CAL,06:02:00,02:29:00,01:50:00,CA151
158,CA,YUL,ZAG,11:35:00,12:56:00,01:59:00,CA158
1598,CA,YUL,KWM,20:08:00,03:33:00,02:07:00,CA1598
1603,CA,YUL,MMJ,20:01:00,13:10:00,01:17:00,CA1603
1665,CA,YUL,JEF,05:03:00,14:59:00,02:25:00,CA1665
1695,CA,YUL,UBP,00:08:00,23:22:00,02:29:00,CA1695
1746,CA,YUL,MBX,09:28:00,04:25:00,02:18:00,CA1746
183,CA,YUL,UAK,15:48:00,08:32:00,01:42:00,CA183
1896,CA,YUL,HVR,13:54:00,23:42:00,01:44:00,CA1896
193,CA,YUL,SFJ,12:15:00,09:58:00,01:04:00,CA193
1968,CA,YUL,DJE,04:14:00,20:08:00,02:21:00,CA1968
2039,CA,PGF,YUL,05:25:00,11:19:00,02:29:00,CA2039
2118,CA,XRY,YUL,22:32:00,08:47:00,02:01:00,CA2118
2319,CA,ORH,YUL,04:08:00,10:34:00,02:19:00,CA2319
2334,CA,KIR,YUL,10:32:00,19:01:00,01:32:00,CA2334
2346,CA,FPO,YUL,09:15:00,06:01:00,02:12:00,CA2346
2391,CA,TOL,YUL,14:46:00,11:01:00,02:39:00,CA2391
2394,CA,YNB,YUL,13:40:00,18:04:00,02:20:00,CA2394
2446,CA,PSR,YUL,23:05:00,05:44:00,01:15:00,CA2446
2500,CA,PPG,YUL,07:35:00,02:53:00,01:20:00,CA2500
2501,CA,ALJ,YUL,20:26:00,11:28:00,02:04:00,CA2501
2523,CA,TCB,YUL,01:31:00,03:02:00,01:42:00,CA2523
2545,CA,KCM,YUL,20:38:00,09:18:00,01:57:00,CA2545
256,CA,YUL,BGO,22:45:00,18:16:00,02:14:00,CA256
2575,CA,BGW,YUL,07:20:00,00:47:00,01:53:00,CA2575
2599,CA,YSJ,YUL,14:40:00,17:40:00,01:01:00,CA2599
2617,CA,AHU,YUL,05:39:00,11:26:00,02:45:00,CA2617
2672,CA,PHC,YUL,11:34:00,01:45:00,02:15:00,CA2672
2710,CA,HAR,YUL,19:41:00,09:35:00,01:56:00,CA2710
2711,CA,REK,YUL,03:30:00,03:08:00,01:02:00,CA2711
273,CA,YUL,YMX,17:03:00,23:40:00,01:40:00,CA273
285,CA,YUL,SGF,10:20:00,23:45:00,02:02:00,CA285
295,CA,YUL,HLT,18:32:00,04:33:00,01:16:00,CA295
3065,CA,TRZ,YUL,21:40:00,05:24:00,02:08:00,CA3065
316,CA,YUL,QML,00:23:00,14:27:00,02:04:00,CA316
3218,CA,ILP,YUL,04:53:00,11:40:00,02:30:00,CA3218
3240,CA,UFA,YUL,22:04:00,17:49:00,02:39:00,CA3240
3302,CA,MCZ,YUL,18:23:00,03:21:00,02:00:00,CA3302
3334,CA,PVR,YUL,02:59:00,02:32:00,02:46:00,CA3334
3450,CA,FIE,YUL,16:55:00,08:55:00,02:36:00,CA3450
348,CA,YUL,OVB,17:59:00,03:16:00,02:39:00,CA348
3530,CA,THF,YUL,14:51:00,19:39:00,02:11:00,CA3530
3614,CA,BEL,YUL,06:19:00,23:07:00,02:34:00,CA3614
3624,CA,EAS,YUL,09:11:00,02:32:00,02:20:00,CA3624
3626,CA,SGU,YUL,13:45:00,21:19:00,01:26:00,CA3626
3651,CA,MHH,YUL,06:55:00,08:29:00,01:32:00,CA3651
3670,CA,ULD,YUL,03:29:00,19:08:00,02:40:00,CA3670
3718,CA,NAS,YUL,08:41:00,10:18:00,01:48:00,CA3718
3721,CA,ALV,YUL,06:50:00,12:37:00,02:05:00,CA3721
3745,CA,SLU,YUL,10:25:00,11:59:00,01:23:00,CA3745
376,CA,YUL,SHD,07:35:00,12:28:00,02:32:00,CA376
3812,CA,SSH,YUL,09:20:00,21:05:00,02:06:00,CA3812
3837,CA,VPS,YUL,07:55:00,02:47:00,02:35:00,CA3837
3867,CA,MFR,YUL,09:20:00,08:02:00,02:41:00,CA3867
3947,CA,TFN,YUL,07:47:00,06:49:00,01:30:00,CA3947
396,CA,YUL,FNJ,23:50:00,12:39:00,02:28:00,CA396
403,CA,YUL,SGF,22:40:00,00:36:00,02:54:00,CA403
408,CA,YUL,HDD,21:22:00,02:38:00,02:51:00,CA408
474,CA,YUL,LWO,01:47:00,00:00:00,02:54:00,CA474
573,CA,YUL,LDY,09:02:00,17:44:00,02:19:00,CA573
58,CA,YUL,BSL,19:21:00,01:27:00,01:41:00,CA58
617,CA,YUL,LAF,14:45:00,01:48:00,01:52:00,CA617
660,CA,YUL,FAT,18:52:00,05:18:00,02:28:00,CA660
670,CA,YUL,TYS,12:47:00,11:20:00,02:21:00,CA670
68,CA,YUL,GOV,15:58:00,06:09:00,01:08:00,CA68
705,CA,YUL,KIV,02:18:00,13:41:00,02:08:00,CA705
742,CA,YUL,LEJ,05:12:00,03:50:00,01:34:00,CA742
751,CA,YUL,UNT,14:20:00,16:45:00,01:49:00,CA751
755,CA,YUL,ABX,07:59:00,11:30:00,01:38:00,CA755
857,CA,YUL,BMA,17:29:00,07:01:00,01:43:00,CA857
883,CA,YUL,BRS,11:05:00,18:03:00,01:10:00,CA883
917,CA,YUL,YUM,19:33:00,09:39:00,01:09:00,CA917
938,CA,YUL,KSL,05:38:00,15:32:00,02:00:00,CA938
100,CU,YUL,SDY,16:53:00,12:43:00,02:03:00,CU100
1015,CU,YUL,VBY,00:42:00,03:51:00,02:11:00,CU1015
1035,CU,YUL,YYT,17:17:00,10:17:00,01:49:00,CU1035
117,CU,YUL,GFK,04:48:00,21:45:00,02:29:00,CU117
1200,CU,YUL,EGE,02:16:00,02:48:00,02:18:00,CU1200
1292,CU,YUL,ITH,10:39:00,08:17:00,01:23:00,CU1292
1294,CU,YUL,COD,06:36:00,23:55:00,01:12:00,CU1294
1401,CU,YUL,SIT,07:34:00,23:25:00,01:11:00,CU1401
1427,CU,YUL,BFO,01:09:00,22:59:00,01:35:00,CU1427
1434,CU,YUL,PFN,18:05:00,06:00:00,01:42:00,CU1434
1450,CU,YUL,SCC,18:23:00,06:19:00,02:38:00,CU1450
1513,CU,YUL,GND,09:26:00,16:45:00,01:39:00,CU1513
1545,CU,YUL,WYN,21:33:00,05:51:00,02:33:00,CU1545
1581,CU,YUL,GET,03:14:00,05:37:00,02:04:00,CU1581
1610,CU,YUL,ITH,07:00:00,15:01:00,01:37:00,CU1610
1614,CU,YUL,SSA,05:09:00,01:41:00,02:39:00,CU1614
1721,CU,YUL,DLG,14:08:00,11:01:00,01:11:00,CU1721
1766,CU,YUL,SDH,20:41:00,03:00:00,02:22:00,CU1766
1794,CU,YUL,MAN,00:08:00,02:23:00,01:01:00,CU1794
1800,CU,YUL,FNI,00:55:00,18:45:00,02:20:00,CU1800
1813,CU,YUL,VPS,06:46:00,08:20:00,02:32:00,CU1813
1916,CU,YUL,BVB,22:19:00,03:50:00,01:41:00,CU1916
1929,CU,YUL,SKP,05:26:00,03:47:00,01:36:00,CU1929
1940,CU,YUL,ILY,06:50:00,07:45:00,01:27:00,CU1940
1971,CU,YUL,TRS,18:02:00,02:45:00,01:11:00,CU1971
2131,CU,GFK,YUL,23:36:00,10:00:00,02:06:00,CU2131
2132,CU,JEE,YUL,00:05:00,14:52:00,01:29:00,CU2132
2212,CU,MEE,YUL,14:56:00,17:22:00,01:17:00,CU2212
2247,CU,NSN,YUL,01:38:00,17:23:00,01:31:00,CU2247
2298,CU,NAA,YUL,15:47:00,15:47:00,01:25:00,CU2298
233,CU,YUL,FMY,06:22:00,19:14:00,01:50:00,CU233
2353,CU,LEJ,YUL,11:08:00,23:08:00,01:18:00,CU2353
2396,CU,CXI,YUL,19:05:00,07:20:00,01:49:00,CU2396
2441,CU,ABX,YUL,04:15:00,00:22:00,01:07:00,CU2441
2520,CU,HSV,YUL,19:04:00,17:40:00,02:33:00,CU2520
2549,CU,MST,YUL,10:50:00,06:53:00,01:29:00,CU2549
2554,CU,LEI,YUL,09:31:00,13:57:00,02:40:00,CU2554
2561,CU,MMA,YUL,11:09:00,17:27:00,01:48:00,CU2561
2563,CU,FNA,YUL,17:11:00,09:25:00,01:25:00,CU2563
263,CU,YUL,SEL,14:57:00,10:03:00,01:39:00,CU263
264,CU,YUL,BZN,01:39:00,18:43:00,01:02:00,CU264
2739,CU,RBR,YUL,18:52:00,00:07:00,02:17:00,CU2739
276,CU,YUL,CSG,04:39:00,22:44:00,01:19:00,CU276
2941,CU,YTH,YUL,11:35:00,21:30:00,01:03:00,CU2941
2947,CU,SUN,YUL,12:35:00,11:50:00,01:10:00,CU2947
3020,CU,TYO,YUL,11:40:00,13:35:00,02:24:00,CU3020
3026,CU,YQG,YUL,22:54:00,11:22:00,02:24:00,CU3026
3135,CU,GCC,YUL,11:54:00,14:23:00,02:25:00,CU3135
3198,CU,WLS,YUL,05:39:00,08:09:00,01:18:00,CU3198
3216,CU,MFO,YUL,03:04:00,02:47:00,02:02:00,CU3216
3219,CU,AXT,YUL,19:31:00,19:02:00,01:35:00,CU3219
3305,CU,KIW,YUL,15:02:00,17:46:00,01:33:00,CU3305
3347,CU,RNE,YUL,06:24:00,05:39:00,01:40:00,CU3347
3419,CU,ETH,YUL,10:57:00,20:30:00,01:09:00,CU3419
3462,CU,NRA,YUL,05:04:00,04:54:00,02:08:00,CU3462
3466,CU,JLS,YUL,01:13:00,23:46:00,01:06:00,CU3466
3503,CU,ORS,YUL,15:05:00,21:38:00,01:44:00,CU3503
3573,CU,YVP,YUL,01:36:00,11:30:00,01:34:00,CU3573
3613,CU,FSP,YUL,00:06:00,06:29:00,01:21:00,CU3613
3625,CU,NYC,YUL,09:35:00,22:01:00,01:16:00,CU3625
3663,CU,NAS,YUL,21:06:00,22:45:00,02:08:00,CU3663
3734,CU,CIP,YUL,08:23:00,23:20:00,02:55:00,CU3734
3864,CU,STV,YUL,13:14:00,19:28:00,01:15:00,CU3864
3871,CU,TXL,YUL,05:20:00,02:48:00,01:36:00,CU3871
3927,CU,CFN,YUL,00:58:00,10:56:00,02:16:00,CU3927
3970,CU,REU,YUL,16:11:00,18:39:00,02:37:00,CU3970
485,CU,YUL,PSG,02:23:00,19:35:00,02:09:00,CU485
528,CU,YUL,FNA,03:56:00,22:06:00,02:36:00,CU528
583,CU,YUL,DYU,18:09:00,12:51:00,01:17:00,CU583
610,CU,YUL,TPS,03:16:00,12:39:00,01:14:00,CU610
786,CU,YUL,KCH,01:22:00,09:53:00,01:22:00,CU786
795,CU,YUL,HRL,18:55:00,19:30:00,01:14:00,CU795
84,CU,YUL,DME,04:56:00,07:02:00,01:03:00,CU84
854,CU,YUL,LEB,23:43:00,11:16:00,01:22:00,CU854
867,CU,YUL,RNS,15:10:00,00:05:00,01:00:00,CU867
902,CU,YUL,LDY,22:01:00,15:05:00,01:19:00,CU902
978,CU,YUL,MOD,13:25:00,13:00:00,01:40:00,CU978
1004,CX,YUL,YXD,23:03:00,12:25:00,02:30:00,CX1004
1226,CX,YUL,RUN,07:01:00,16:11:00,01:05:00,CX1226
1227,CX,YUL,BOH,22:09:00,09:00:00,01:42:00,CX1227
1240,CX,YUL,RHO,08:50:00,22:45:00,01:12:00,CX1240
1251,CX,YUL,MXL,09:28:00,17:49:00,02:41:00,CX1251
1268,CX,YUL,SVD,19:21:00,06:00:00,02:06:00,CX1268
1332,CX,YUL,JAM,19:25:00,09:53:00,01:17:00,CX1332
1346,CX,YUL,BRU,02:55:00,20:45:00,01:28:00,CX1346
145,CX,YUL,DJJ,00:37:00,01:18:00,01:24:00,CX145
1451,CX,YUL,NSO,06:38:00,15:18:00,02:39:00,CX1451
1460,CX,YUL,BUD,13:54:00,01:23:00,01:03:00,CX1460
1485,CX,YUL,ALA,15:09:00,23:04:00,02:37:00,CX1485
1514,CX,YUL,LMT,01:52:00,04:59:00,01:10:00,CX1514
1657,CX,YUL,KUH,16:13:00,02:15:00,01:40:00,CX1657
1661,CX,YUL,FMO,18:05:00,12:17:00,02:50:00,CX1661
1758,CX,YUL,JKH,22:25:00,07:25:00,02:22:00,CX1758
1788,CX,YUL,CLD,13:21:00,00:06:00,02:40:00,CX1788
1939,CX,YUL,OAG,05:52:00,18:46:00,02:15:00,CX1939
2010,CX,DVL,YUL,14:33:00,01:52:00,01:30:00,CX2010
2153,CX,HFT,YUL,12:32:00,06:34:00,01:01:00,CX2153
2155,CX,LNZ,YUL,22:06:00,08:07:00,01:22:00,CX2155
2157,CX,VBY,YUL,20:01:00,01:44:00,02:31:00,CX2157
216,CX,YUL,FLL,04:08:00,03:29:00,01:47:00,CX216
2187,CX,BBI,YUL,08:04:00,12:44:00,01:53:00,CX2187
22,CX,YUL,SFA,14:06:00,03:32:00,01:21:00,CX22
223,CX,YUL,GUC,22:51:00,18:16:00,02:04:00,CX223
2313,CX,LUM,YUL,04:44:00,10:14:00,02:36:00,CX2313
2356,CX,AGS,YUL,04:48:00,07:08:00,01:06:00,CX2356
2400,CX,DYU,YUL,19:49:00,20:37:00,02:54:00,CX2400
2436,CX,PUY,YUL,16:18:00,23:27:00,02:38:00,CX2436
2605,CX,YZP,YUL,23:29:00,20:25:00,01:35:00,CX2605
2749,CX,SVO,YUL,17:59:00,14:40:00,02:08:00,CX2749
2792,CX,MUH,YUL,04:29:00,15:10:00,02:37:00,CX2792
2823,CX,AYW,YUL,21:58:00,14:57:00,02:53:00,CX2823
2830,CX,PRN,YUL,09:15:00,12:46:00,01:09:00,CX2830
2893,CX,ISB,YUL,14:48:00,02:21:00,02:49:00,CX2893
2913,CX,AAC,YUL,11:56:00,11:36:00,01:25:00,CX2913
2917,CX,SPY,YUL,09:03:00,14:58:00,01:24:00,CX2917
3001,CX,CTG,YUL,12:32:00,15:28:00,01:37:00,CX3001
302,CX,YUL,SDY,01:59:00,11:34:00,01:58:00,CX302
3028,CX,DLP,YUL,19:25:00,02:56:00,01:13:00,CX3028
3032,CX,XMH,YUL,05:44:00,16:54:00,01:10:00,CX3032
3069,CX,ATQ,YUL,09:59:00,13:41:00,02:42:00,CX3069
3092,CX,OUA,YUL,16:23:00,18:58:00,01:47:00,CX3092
3102,CX,GDN,YUL,09:09:00,00:06:00,02:36:00,CX3102
3142,CX,DCA,YUL,14:23:00,11:46:00,02:33:00,CX3142
3172,CX,FNJ,YUL,00:29:00,08:26:00,01:32:00,CX3172
3242,CX,YFC,YUL,09:07:00,19:30:00,01:00:00,CX3242
3247,CX,BTM,YUL,02:10:00,22:39:00,02:44:00,CX3247
3267,CX,MUX,YUL,19:11:00,11:27:00,01:21:00,CX3267
3297,CX,LBI,YUL,07:25:00,20:07:00,01:57:00,CX3297
3346,CX,YWG,YUL,21:17:00,16:28:00,01:15:00,CX3346
3380,CX,ODB,YUL,05:48:00,14:33:00,02:45:00,CX3380
34,CX,YUL,MMK,18:10:00,03:08:00,02:21:00,CX34
3407,CX,YYJ,YUL,01:42:00,18:57:00,02:52:00,CX3407
3476,CX,QPG,YUL,04:24:00,16:13:00,02:17:00,CX3476
3500,CX,WIE,YUL,04:34:00,17:34:00,01:07:00,CX3500
3516,CX,GEX,YUL,23:54:00,00:01:00,02:30:00,CX3516
3525,CX,ZAG,YUL,10:47:00,18:14:00,02:41:00,CX3525
3572,CX,QND,YUL,11:59:00,06:27:00,01:08:00,CX3572
3659,CX,TRV,YUL,22:07:00,03:16:00,02:56:00,CX3659
3668,CX,CSI,YUL,03:44:00,12:58:00,02:53:00,CX3668
369,CX,YUL,VRN,05:12:00,14:29:00,01:59:00,CX369
3697,CX,DJJ,YUL,19:10:00,10:43:00,02:39:00,CX3697
3700,CX,MCE,YUL,06:31:00,03:03:00,01:35:00,CX3700
3790,CX,SRL,YUL,08:02:00,05:14:00,01:51:00,CX3790
3793,CX,BLF,YUL,21:18:00,19:06:00,01:40:00,CX3793
381,CX,YUL,JBR,11:03:00,23:01:00,02:48:00,CX381
3831,CX,ADB,YUL,22:24:00,17:04:00,02:24:00,CX3831
3901,CX,AKN,YUL,12:12:00,16:45:00,02:16:00,CX3901
3981,CX,VAA,YUL,23:39:00,06:29:00,01:24:00,CX3981
437,CX,YUL,MYR,11:42:00,06:08:00,01:28:00,CX437
50,CX,YUL,JCK,03:24:00,15:59:00,01:12:00,CX50
55,CX,YUL,CYS,01:33:00,18:10:00,02:19:00,CX55
556,CX,YUL,ENA,01:51:00,23:16:00,01:25:00,CX556
597,CX,YUL,PAH,01:23:00,21:09:00,01:18:00,CX597
598,CX,YUL,RNB,01:34:00,09:59:00,01:40:00,CX598
639,CX,YUL,KLW,07:23:00,01:50:00,01:55:00,CX639
650,CX,YUL,LAD,20:32:00,09:29:00,02:03:00,CX650
713,CX,YUL,SJT,18:03:00,09:06:00,02:54:00,CX713
862,CX,YUL,IAD,17:31:00,10:53:00,01:01:00,CX862
87,CX,YUL,KYA,06:37:00,13:21:00,02:28:00,CX87
873,CX,YUL,JBR,14:01:00,11:45:00,01:58:00,CX873
914,CX,YUL,BRC,23:15:00,09:13:00,01:49:00,CX914
916,CX,YUL,MUC,07:09:00,15:40:00,02:25:00,CX916
931,CX,YUL,MVY,21:32:00,13:26:00,01:51:00,CX931
942,CX,YUL,PEG,20:00:00,21:51:00,01:18:00,CX942
1014,DL,YUL,MZY,23:32:00,17:52:00,01:46:00,DL1014
1145,DL,YUL,JBR,11:25:00,04:20:00,01:19:00,DL1145
1150,DL,YUL,AES,15:33:00,01:50:00,01:41:00,DL1150
1220,DL,YUL,WDH,12:10:00,11:38:00,01:36:00,DL1220
1231,DL,YUL,SAN,12:12:00,08:21:00,01:47:00,DL1231
1250,DL,YUL,WRL,04:59:00,10:07:00,01:31:00,DL1250
1265,DL,YUL,HLP,10:33:00,18:18:00,02:43:00,DL1265
1368,DL,YUL,BGA,00:42:00,14:36:00,01:46:00,DL1368
1418,DL,YUL,NAS,14:13:00,04:01:00,01:55:00,DL1418
1436,DL,YUL,UCA,19:36:00,15:43:00,01:09:00,DL1436
1496,DL,YUL,PNQ,17:30:00,08:17:00,02:07:00,DL1496
1506,DL,YUL,CHI,14:41:00,18:43:00,02:43:00,DL1506
1620,DL,YUL,CVM,06:27:00,19:19:00,01:42:00,DL1620
163,DL,YUL,EZE,23:55:00,03:34:00,02:58:00,DL163
1659,DL,YUL,REC,07:34:00,06:35:00,02:08:00,DL1659
1708,DL,YUL,LAX,07:01:00,03:53:00,01:26:00,DL1708
1770,DL,YUL,ACT,21:13:00,20:23:00,02:42:00,DL1770
1772,DL,YUL,JRH,17:36:00,17:13:00,02:46:00,DL1772
1909,DL,YUL,MLA,11:29:00,07:24:00,01:39:00,DL1909
1964,DL,YUL,GNE,10:34:00,11:36:00,02:35:00,DL1964
2032,DL,ALB,YUL,09:54:00,00:41:00,02:34:00,DL2032
2076,DL,SJT,YUL,19:38:00,20:21:00,02:22:00,DL2076
2099,DL,POZ,YUL,15:50:00,19:56:00,02:24:00,DL2099
2144,DL,YTZ,YUL,02:39:00,17:59:00,01:01:00,DL2144
2145,DL,CTU,YUL,19:37:00,04:09:00,02:25:00,DL2145
2183,DL,CON,YUL,21:58:00,16:29:00,01:40:00,DL2183
2188,DL,EXT,YUL,08:28:00,20:25:00,02:09:00,DL2188
2258,DL,ZRH,YUL,00:58:00,03:01:00,01:49:00,DL2258
2277,DL,ABE,YUL,20:35:00,17:45:00,02:37:00,DL2277
2297,DL,ATY,YUL,11:29:00,12:16:00,02:52:00,DL2297
2308,DL,WHK,YUL,20:39:00,10:43:00,01:15:00,DL2308
2316,DL,NYC,YUL,21:32:00,04:43:00,02:22:00,DL2316
2317,DL,SNN,YUL,22:39:00,02:33:00,01:28:00,DL2317
